run,cluster,start,workload,slack,jobs,fixed_work_gpu_h,week_allocation_gpu_h,cohort_share_of_week_gpu_h,cohort_incremental_gpu_energy_saving_pct,all_gpu_energy_saving_pct,upper_bound_on_cohort_saving_pct,exact_gang_capacity_excess_gpus,max_work_error_gpu_h,max_deadline_or_release_violation_s
Uranus_2020-05-04_ft_llama_8b_dolly_6,Uranus,2020-05-04,ft_llama_8b_dolly,6,5490,83121.835,277189.84222222224,0.29987330824829245,29.528656079341435,6.7981026421822195,31.73531872456064,0.0,6.502887117676437e-11,0.0
Uranus_2020-05-04_ft_llama_8b_dolly_24,Uranus,2020-05-04,ft_llama_8b_dolly,24,5490,83121.835,277189.84222222224,0.29987330824829245,35.51462959043119,8.176196593780698,35.60459708332267,0.0,6.502887117676437e-11,0.0
Uranus_2020-05-04_ft_llama_8b_p3_0,Uranus,2020-05-04,ft_llama_8b_p3,0,5490,83121.835,277189.84222222224,0.29987330824829245,2.9821673489065708,0.6865561263458437,3.5109774543609396,0.0,4.177991286269389e-11,0.0
Uranus_2020-05-04_ft_llama_8b_p3_6,Uranus,2020-05-04,ft_llama_8b_p3,6,5490,83121.835,277189.84222222224,0.29987330824829245,26.451426698293957,6.08966128509198,28.508176536622678,0.0,6.264144758461043e-11,0.0
Uranus_2020-05-04_ft_llama_8b_p3_24,Uranus,2020-05-04,ft_llama_8b_p3,24,5490,83121.835,277189.84222222224,0.29987330824829245,33.31840841647977,7.670581406779317,33.44759534454961,0.0,6.264144758461043e-11,0.0
Uranus_2020-05-04_infer_llama_8b_48g_0,Uranus,2020-05-04,infer_llama_8b_48g,0,5490,83121.835,277189.84222222224,0.29987330824829245,3.6861704119393948,0.8486320796180983,4.262429277217958,0.0,3.9960923459148034e-11,0.0
Uranus_2020-05-04_infer_llama_8b_48g_6,Uranus,2020-05-04,infer_llama_8b_48g,6,5490,83121.835,277189.84222222224,0.29987330824829245,31.227960911690655,7.1893174891981735,33.31957916830821,0.0,6.434675015043467e-11,0.0
Uranus_2020-05-04_infer_llama_8b_48g_24,Uranus,2020-05-04,infer_llama_8b_48g,24,5490,83121.835,277189.84222222224,0.29987330824829245,38.807080742198266,8.934186419458632,38.93394122275549,0.0,6.434675015043467e-11,0.0
Uranus_2020-05-04_infer_llama_8b_32g_0,Uranus,2020-05-04,infer_llama_8b_32g,0,5490,83121.835,277189.84222222224,0.29987330824829245,3.6861704119393948,0.8486320796180983,4.262429277217958,0.0,3.9960923459148034e-11,0.0
Uranus_2020-05-04_infer_llama_8b_32g_6,Uranus,2020-05-04,infer_llama_8b_32g,6,5490,83121.835,277189.84222222224,0.29987330824829245,31.227960911690655,7.1893174891981735,33.319579168308195,0.0,6.446043698815629e-11,0.0
Uranus_2020-05-04_infer_llama_8b_32g_24,Uranus,2020-05-04,infer_llama_8b_32g,24,5490,83121.835,277189.84222222224,0.29987330824829245,38.807080742198266,8.934186419458632,38.93394122275549,0.0,6.446043698815629e-11,0.0
Uranus_2020-05-04_infer_llama_8b_0,Uranus,2020-05-04,infer_llama_8b,0,5490,83121.835,277189.84222222224,0.29987330824829245,3.6838333506697976,0.8480940401506365,4.259753226820389,0.0,3.9960923459148034e-11,0.0
Uranus_2020-05-04_infer_llama_8b_6,Uranus,2020-05-04,infer_llama_8b,6,5490,83121.835,277189.84222222224,0.29987330824829245,31.209953674806854,7.185171853707372,33.300267335029545,0.0,6.446043698815629e-11,0.0
Uranus_2020-05-04_infer_llama_8b_24,Uranus,2020-05-04,infer_llama_8b,24,5490,83121.835,277189.84222222224,0.29987330824829245,38.78459597361215,8.929009964278164,38.9113922101321,0.0,6.446043698815629e-11,0.0
Uranus_2020-05-04_pt_mpt_13b_lg_0,Uranus,2020-05-04,pt_mpt_13b_lg,0,5490,83121.835,277189.84222222224,0.29987330824829245,1.8162051653749989,0.41812770280861833,2.2727444507526524,0.0,3.5981884138891473e-11,0.0
Uranus_2020-05-04_pt_mpt_13b_lg_6,Uranus,2020-05-04,pt_mpt_13b_lg,6,5490,83121.835,277189.84222222224,0.29987330824829245,16.456234888052787,3.788563000369975,19.284872689358686,0.0,4.695266397902742e-11,0.0
Uranus_2020-05-04_pt_mpt_13b_lg_24,Uranus,2020-05-04,pt_mpt_13b_lg,24,5490,83121.835,277189.84222222224,0.29987330824829245,23.83027028890033,5.486217286001958,25.691351974868205,0.0,4.774847184307873e-11,0.0
Uranus_2020-05-04_pt_mpt_13b_sm_0,Uranus,2020-05-04,pt_mpt_13b_sm,0,5490,83121.835,277189.84222222224,0.29987330824829245,1.872853871418554,0.4311693975337744,2.384879777396404,0.0,3.785771696129814e-11,0.0
Uranus_2020-05-04_pt_mpt_13b_sm_6,Uranus,2020-05-04,pt_mpt_13b_sm,6,5490,83121.835,277189.84222222224,0.29987330824829245,17.11561961290596,3.9403668964969985,20.143512448388268,0.0,5.253131263316391e-11,0.0
Uranus_2020-05-04_pt_mpt_13b_sm_24,Uranus,2020-05-04,pt_mpt_13b_sm,24,5490,83121.835,277189.84222222224,0.29987330824829245,24.471165918267733,5.633764612898887,26.463326988522084,0.0,5.253131263316391e-11,0.0
Uranus_2020-05-04_pt_mpt_7b_fast_0,Uranus,2020-05-04,pt_mpt_7b_fast,0,5490,83121.835,277189.84222222224,0.29987330824829245,1.9950237732515754,0.4592954162125334,2.49024805124229,0.0,2.5920599000528455e-11,0.0
Uranus_2020-05-04_pt_mpt_7b_fast_6,Uranus,2020-05-04,pt_mpt_7b_fast,6,5490,83121.835,277189.84222222224,0.29987330824829245,18.712984495288655,4.308113074930496,20.858367965704847,0.0,5.093170329928398e-11,0.0
Uranus_2020-05-04_pt_mpt_7b_fast_24,Uranus,2020-05-04,pt_mpt_7b_fast,24,5490,83121.835,277189.84222222224,0.29987330824829245,24.94132825298144,5.742005631429626,26.428854646215246,0.0,5.093170329928398e-11,0.0
Uranus_2020-07-06_ft_llama_8b_dolly_0,Uranus,2020-07-06,ft_llama_8b_dolly,0,14129,98615.45555555556,274865.5208333333,0.35877710400553203,9.39357165550095,2.573318325011933,10.650774599492788,0.0,6.394884621840902e-11,0.0
Uranus_2020-07-06_ft_llama_8b_dolly_6,Uranus,2020-07-06,ft_llama_8b_dolly,6,14129,98615.45555555556,274865.5208333333,0.35877710400553203,30.189946323149396,8.270373075718442,32.30444203108874,0.0,8.458300726488233e-11,0.0
Uranus_2020-07-06_ft_llama_8b_dolly_24,Uranus,2020-07-06,ft_llama_8b_dolly,24,14129,98615.45555555556,274865.5208333333,0.35877710400553203,34.936488433554494,9.570662703678371,35.453031746628696,0.0,8.458300726488233e-11,0.0
Uranus_2020-07-06_ft_llama_8b_p3_0,Uranus,2020-07-06,ft_llama_8b_p3,0,14129,98615.45555555556,274865.5208333333,0.35877710400553203,8.335691076326285,2.2835176421725976,9.42403361734388,0.0,3.387867764104158e-11,0.0
Uranus_2020-07-06_ft_llama_8b_p3_6,Uranus,2020-07-06,ft_llama_8b_p3,6,14129,98615.45555555556,274865.5208333333,0.35877710400553203,27.376799785179294,7.499726744100474,29.342880566072672,0.0,9.367795428261161e-11,0.0
Uranus_2020-07-06_ft_llama_8b_p3_24,Uranus,2020-07-06,ft_llama_8b_p3,24,14129,98615.45555555556,274865.5208333333,0.35877710400553203,32.81511829418183,8.989524787879963,33.178784963656625,0.0,9.367795428261161e-11,0.0
Uranus_2020-07-06_infer_llama_8b_48g_0,Uranus,2020-07-06,infer_llama_8b_48g,0,14129,98615.45555555556,274865.5208333333,0.35877710400553203,9.853233487835318,2.699240206468163,11.217100996474167,0.0,5.3432813729159534e-11,0.0
Uranus_2020-07-06_infer_llama_8b_48g_6,Uranus,2020-07-06,infer_llama_8b_48g,6,14129,98615.45555555556,274865.5208333333,0.35877710400553203,32.334679874966234,8.857911272430465,34.338801291770636,0.0,5.3432813729159534e-11,0.0
Uranus_2020-07-06_infer_llama_8b_48g_24,Uranus,2020-07-06,infer_llama_8b_48g,24,14129,98615.45555555556,274865.5208333333,0.35877710400553203,38.26432700217845,10.482306142977265,38.61378578910684,0.0,5.3432813729159534e-11,0.0
Uranus_2020-07-06_infer_llama_8b_32g_0,Uranus,2020-07-06,infer_llama_8b_32g,0,14129,98615.45555555556,274865.5208333333,0.35877710400553203,9.853233487835318,2.699240206468163,11.217100996474167,0.0,5.3432813729159534e-11,0.0
Uranus_2020-07-06_infer_llama_8b_32g_6,Uranus,2020-07-06,infer_llama_8b_32g,6,14129,98615.45555555556,274865.5208333333,0.35877710400553203,32.334679874966234,8.857911272430465,34.338801291770636,0.0,5.341860287444433e-11,0.0
Uranus_2020-07-06_infer_llama_8b_32g_24,Uranus,2020-07-06,infer_llama_8b_32g,24,14129,98615.45555555556,274865.5208333333,0.35877710400553203,38.26432700217845,10.482306142977265,38.61378578910684,0.0,5.341860287444433e-11,0.0
Uranus_2020-07-06_infer_llama_8b_0,Uranus,2020-07-06,infer_llama_8b,0,14129,98615.45555555556,274865.5208333333,0.35877710400553203,9.847317361806684,2.697619515629695,11.210337343189549,0.0,5.3432813729159534e-11,0.0
Uranus_2020-07-06_infer_llama_8b_6,Uranus,2020-07-06,infer_llama_8b,6,14129,98615.45555555556,274865.5208333333,0.35877710400553203,32.31567665204205,8.852705441935049,34.31889800580827,0.0,5.341860287444433e-11,0.0
Uranus_2020-07-06_infer_llama_8b_24,Uranus,2020-07-06,infer_llama_8b,24,14129,98615.45555555556,274865.5208333333,0.35877710400553203,38.24211709217196,10.476221857839237,38.591398907964575,0.0,5.341860287444433e-11,0.0
Uranus_2020-07-06_pt_mpt_13b_lg_0,Uranus,2020-07-06,pt_mpt_13b_lg,0,14129,98615.45555555556,274865.5208333333,0.35877710400553203,5.138324365027486,1.4076162649632113,6.386204730458844,0.0,3.2514435588382185e-11,0.0
Uranus_2020-07-06_pt_mpt_13b_lg_6,Uranus,2020-07-06,pt_mpt_13b_lg,6,14129,98615.45555555556,274865.5208333333,0.35877710400553203,18.42950524682472,5.0486636299607275,20.60023840044557,0.0,1.07775122160092e-10,0.0
Uranus_2020-07-06_pt_mpt_13b_lg_24,Uranus,2020-07-06,pt_mpt_13b_lg,24,14129,98615.45555555556,274865.5208333333,0.35877710400553203,24.7791974584751,6.788127587406217,25.31206188923664,0.0,4.7975845518521965e-11,0.0
Uranus_2020-07-06_pt_mpt_13b_sm_0,Uranus,2020-07-06,pt_mpt_13b_sm,0,14129,98615.45555555556,274865.5208333333,0.35877710400553203,5.218937668620565,1.4296998449883167,6.6849141136794,0.0,4.632738637155853e-11,0.0
Uranus_2020-07-06_pt_mpt_13b_sm_6,Uranus,2020-07-06,pt_mpt_13b_sm,6,14129,98615.45555555556,274865.5208333333,0.35877710400553203,18.663962140047428,5.112891832169845,21.244557213385765,0.0,4.729372449219227e-11,0.0
Uranus_2020-07-06_pt_mpt_13b_sm_24,Uranus,2020-07-06,pt_mpt_13b_sm,24,14129,98615.45555555556,274865.5208333333,0.35877710400553203,25.560127631709292,7.002059199261381,26.097849196117732,0.0,4.729372449219227e-11,0.0
Uranus_2020-07-06_pt_mpt_7b_fast_0,Uranus,2020-07-06,pt_mpt_7b_fast,0,14129,98615.45555555556,274865.5208333333,0.35877710400553203,5.684479007070452,1.5572323854551933,6.893540461353775,0.0,5.5933924159035087e-11,0.0
Uranus_2020-07-06_pt_mpt_7b_fast_6,Uranus,2020-07-06,pt_mpt_7b_fast,6,14129,98615.45555555556,274865.5208333333,0.35877710400553203,19.705742444944516,5.398281931649023,21.84555487279961,0.0,5.5933924159035087e-11,0.0
Uranus_2020-07-06_pt_mpt_7b_fast_24,Uranus,2020-07-06,pt_mpt_7b_fast,24,14129,98615.45555555556,274865.5208333333,0.35877710400553203,25.536619053238553,6.99561915089721,26.126746287713168,0.0,5.5933924159035087e-11,0.0
Uranus_2020-09-07_ft_llama_8b_dolly_0,Uranus,2020-09-07,ft_llama_8b_dolly,0,9705,110580.72027777779,299088.70472222223,0.36972549792704246,5.478626744480001,1.5712466388785364,6.32924906581012,0.0,4.220623850414995e-11,0.0
Uranus_2020-09-07_ft_llama_8b_dolly_6,Uranus,2020-09-07,ft_llama_8b_dolly,6,9705,110580.72027777779,299088.70472222223,0.36972549792704246,28.44699640219123,8.158476488322107,30.757486500218118,0.0,8.094502845779061e-11,0.0
Uranus_2020-09-07_ft_llama_8b_dolly_24,Uranus,2020-09-07,ft_llama_8b_dolly,24,9705,110580.72027777779,299088.70472222223,0.36972549792704246,34.04791841003408,9.764796883904959,35.54163294841388,0.0,6.627942639170215e-11,0.0
Uranus_2020-09-07_ft_llama_8b_p3_0,Uranus,2020-09-07,ft_llama_8b_p3,0,9705,110580.72027777779,299088.70472222223,0.36972549792704246,4.7736829900616415,1.3690717953661051,5.512515537590103,0.0,3.8321346096381603e-11,0.0
Uranus_2020-09-07_ft_llama_8b_p3_6,Uranus,2020-09-07,ft_llama_8b_p3,6,9705,110580.72027777779,299088.70472222223,0.36972549792704246,24.23895718269605,6.951628898903345,27.290253617028803,0.0,6.468781066359952e-11,0.0
Uranus_2020-09-07_ft_llama_8b_p3_24,Uranus,2020-09-07,ft_llama_8b_p3,24,9705,110580.72027777779,299088.70472222223,0.36972549792704246,31.474978193713163,9.026888671595568,33.32340832628078,0.0,6.468781066359952e-11,0.0
Uranus_2020-09-07_infer_llama_8b_48g_0,Uranus,2020-09-07,infer_llama_8b_48g,0,9705,110580.72027777779,299088.70472222223,0.36972549792704246,5.807815338588011,1.66565651496117,6.674624715626688,0.0,3.751665644813329e-11,0.0
Uranus_2020-09-07_infer_llama_8b_48g_6,Uranus,2020-09-07,infer_llama_8b_48g,6,9705,110580.72027777779,299088.70472222223,0.36972549792704246,28.69177455668563,8.228677812569599,31.98355213951411,0.0,6.502887117676437e-11,0.0
Uranus_2020-09-07_infer_llama_8b_48g_24,Uranus,2020-09-07,infer_llama_8b_48g,24,9705,110580.72027777779,299088.70472222223,0.36972549792704246,36.701090167085354,10.525715157783452,38.78023031428136,0.0,4.3996806198265404e-11,0.0
Uranus_2020-09-07_infer_llama_8b_32g_0,Uranus,2020-09-07,infer_llama_8b_32g,0,9705,110580.72027777779,299088.70472222223,0.36972549792704246,5.807815338588011,1.66565651496117,6.674624715626688,0.0,3.751665644813329e-11,0.0
Uranus_2020-09-07_infer_llama_8b_32g_6,Uranus,2020-09-07,infer_llama_8b_32g,6,9705,110580.72027777779,299088.70472222223,0.36972549792704246,28.69177455668563,8.228677812569599,31.98355213951411,0.0,6.502887117676437e-11,0.0
Uranus_2020-09-07_infer_llama_8b_32g_24,Uranus,2020-09-07,infer_llama_8b_32g,24,9705,110580.72027777779,299088.70472222223,0.36972549792704246,36.701090167085354,10.525715157783452,38.78023031428136,0.0,4.411049303598702e-11,0.0
Uranus_2020-09-07_infer_llama_8b_0,Uranus,2020-09-07,infer_llama_8b,0,9705,110580.72027777779,299088.70472222223,0.36972549792704246,5.804284833962887,1.6646439813857885,6.6704222513903115,0.0,3.751665644813329e-11,0.0
Uranus_2020-09-07_infer_llama_8b_6,Uranus,2020-09-07,infer_llama_8b,6,9705,110580.72027777779,299088.70472222223,0.36972549792704246,28.67519959927976,8.22392418591676,31.965145606307246,0.0,6.502887117676437e-11,0.0
Uranus_2020-09-07_infer_llama_8b_24,Uranus,2020-09-07,infer_llama_8b,24,9705,110580.72027777779,299088.70472222223,0.36972549792704246,36.679716652691525,10.519585325579396,38.75775914315192,0.0,4.411049303598702e-11,0.0
Uranus_2020-09-07_pt_mpt_13b_lg_0,Uranus,2020-09-07,pt_mpt_13b_lg,0,9705,110580.72027777779,299088.70472222223,0.36972549792704246,2.9339109868856714,0.8414330802071213,3.61085734998839,0.0,3.1946001399774104e-11,0.0
Uranus_2020-09-07_pt_mpt_13b_lg_6,Uranus,2020-09-07,pt_mpt_13b_lg,6,9705,110580.72027777779,299088.70472222223,0.36972549792704246,14.74653280613579,4.229242324292003,18.056044476122498,0.0,4.7968740091164364e-11,0.0
Uranus_2020-09-07_pt_mpt_13b_lg_24,Uranus,2020-09-07,pt_mpt_13b_lg,24,9705,110580.72027777779,299088.70472222223,0.36972549792704246,19.539335116822585,5.603797458763146,25.24962607859646,0.0,5.820766091346741e-11,0.0
Uranus_2020-09-07_pt_mpt_13b_sm_0,Uranus,2020-09-07,pt_mpt_13b_sm,0,9705,110580.72027777779,299088.70472222223,0.36972549792704246,2.998171869940757,0.8598628256927764,3.761729819545137,0.0,3.1747049433761276e-11,0.0
Uranus_2020-09-07_pt_mpt_13b_sm_6,Uranus,2020-09-07,pt_mpt_13b_sm,6,9705,110580.72027777779,299088.70472222223,0.36972549792704246,14.459329144231258,4.146873546587667,18.831470264797844,0.0,6.320988177321851e-11,0.0
Uranus_2020-09-07_pt_mpt_13b_sm_24,Uranus,2020-09-07,pt_mpt_13b_sm,24,9705,110580.72027777779,299088.70472222223,0.36972549792704246,19.993065547232828,5.733925399027978,25.976011174040856,0.0,5.206857167650014e-11,0.0
Uranus_2020-09-07_pt_mpt_7b_fast_0,Uranus,2020-09-07,pt_mpt_7b_fast,0,9705,110580.72027777779,299088.70472222223,0.36972549792704246,3.2641367272421316,0.9361404053829143,3.930611283329908,0.0,3.8255620893323794e-11,0.0
Uranus_2020-09-07_pt_mpt_7b_fast_6,Uranus,2020-09-07,pt_mpt_7b_fast,6,9705,110580.72027777779,299088.70472222223,0.36972549792704246,16.421931075583583,4.709739358024973,19.64785103740699,0.0,7.503331289626658e-11,0.0
Uranus_2020-09-07_pt_mpt_7b_fast_24,Uranus,2020-09-07,pt_mpt_7b_fast,24,9705,110580.72027777779,299088.70472222223,0.36972549792704246,20.695519873873284,5.935386285337046,26.071943204191896,0.0,6.644995664828457e-11,0.0
