source_row,start_s,end_s,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
762932,164352.0,164456.0,45.653333333333336,45.68222222222222,5,4,0.11555555555555555,45.653333333333336,45.68222222222222
762934,164580.0,164658.0,45.71666666666667,45.73833333333334,5,4,0.08666666666666667,45.71666666666667,45.73833333333334
762937,164877.0,164976.0,45.799166666666665,45.82666666666667,5,4,0.11,45.799166666666665,45.82666666666667
762938,165216.0,165307.0,45.89333333333333,45.91861111111111,5,4,0.10111111111111111,45.89333333333333,45.91861111111111
762940,165356.0,165444.0,45.93222222222222,45.95666666666666,5,4,0.09777777777777778,45.93222222222222,45.95666666666666
762942,165529.0,165948.0,45.98027777777778,46.096666666666664,5,4,0.46555555555555556,45.98027777777778,46.096666666666664
762943,165863.0,382211.0,46.073055555555555,106.16972222222222,5,8,480.7733333333333,46.073055555555555,106.16972222222222
762944,166085.0,166293.0,46.13472222222222,46.1925,5,4,0.2311111111111111,46.13472222222222,46.1925
762947,167020.0,167465.0,46.394444444444446,46.518055555555556,5,1,0.12361111111111112,46.394444444444446,46.518055555555556
762948,167045.0,175602.0,46.40138888888889,48.778333333333336,5,1,2.3769444444444443,46.40138888888889,48.778333333333336
762950,167362.0,169063.0,46.489444444444445,46.96194444444444,5,4,1.89,46.489444444444445,46.96194444444444
762951,167660.0,167850.0,46.57222222222222,46.625,5,1,0.05277777777777778,46.57222222222222,46.625
762962,171268.0,171845.0,47.574444444444445,47.734722222222224,5,16,2.5644444444444443,47.574444444444445,47.734722222222224
762963,171845.0,172299.0,47.734722222222224,47.86083333333333,5,2,0.25222222222222224,47.734722222222224,47.86083333333333
762966,172309.0,173074.0,47.86361111111111,48.07611111111111,5,16,3.4,47.86361111111111,48.07611111111111
762969,173075.0,173268.0,48.076388888888886,48.13,5,1,0.05361111111111111,48.076388888888886,48.13
762970,173213.0,173270.0,48.11472222222222,48.13055555555555,5,1,0.015833333333333335,48.11472222222222,48.13055555555555
762972,173333.0,174391.0,48.14805555555556,48.441944444444445,5,1,0.29388888888888887,48.14805555555556,48.441944444444445
762975,174400.0,268713.0,48.44444444444444,74.6425,5,8,209.58444444444444,48.44444444444444,74.6425
762977,174420.0,286572.0,48.45,79.60333333333334,5,16,498.4533333333333,48.45,79.60333333333334
762980,174559.0,290899.87260035,48.48861111111111,80.80552016676388,1,16,417.29777777777775,48.48861111111111,91.51583333333333
762982,174633.0,277969.59685864,48.509166666666665,77.21377690517778,1,16,370.6533333333333,48.509166666666665,88.68305555555555
762995,178622.0,179100.0,49.617222222222225,49.75,5,1,0.13277777777777777,49.617222222222225,49.75
763021,184521.0,184545.0,51.255833333333335,51.2625,5,1,0.006666666666666667,51.255833333333335,51.2625
763022,184565.0,184599.0,51.268055555555556,51.2775,5,1,0.009444444444444445,51.268055555555556,51.2775
763024,184752.0,184788.0,51.32,51.33,5,1,0.01,51.32,51.33
763025,185216.0,185727.0,51.44888888888889,51.590833333333336,5,1,0.14194444444444446,51.44888888888889,51.590833333333336
763026,186643.0,186705.0,51.84527777777778,51.8625,5,1,0.017222222222222222,51.84527777777778,51.8625
763028,186957.0,187002.0,51.9325,51.945,5,1,0.0125,51.9325,51.945
763029,187009.0,187065.0,51.94694444444445,51.9625,5,1,0.015555555555555555,51.94694444444445,51.9625
763032,187389.0,188151.0,52.0525,52.26416666666667,5,1,0.21166666666666667,52.0525,52.26416666666667
763052,206930.0,207010.0,57.480555555555554,57.50277777777778,5,8,0.17777777777777778,57.480555555555554,57.50277777777778
763053,207601.0,208305.0,57.66694444444445,57.8625,5,8,1.5644444444444445,57.66694444444445,57.8625
763054,207661.0,207742.0,57.68361111111111,57.70611111111111,5,8,0.18,57.68361111111111,57.70611111111111
