source_row,start_s,end_s,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
10520,3874.0,4567.89179756,1.076111111111111,1.2688588326555554,1,1,0.15555555555555556,1.076111111111111,1.6222222222222222
10521,4092.0,4779.69633508,1.1366666666666667,1.327693426411111,1,1,0.15416666666666667,1.1366666666666667,1.6208333333333333
10522,4096.0,5575.47643979,1.1377777777777778,1.5487434554972221,1,1,0.33166666666666667,1.1377777777777778,1.8702777777777777
10523,4096.0,5569.28097731,1.1377777777777778,1.5470224936972221,1,1,0.3302777777777778,1.1377777777777778,1.8691666666666666
10524,4097.0,5529.39092496,1.1380555555555556,1.5359419236,1,1,0.3211111111111111,1.1380555555555556,1.8794444444444445
10525,4099.0,5532.63001745,1.138611111111111,1.5368416715138888,1,1,0.3213888888888889,1.138611111111111,1.8808333333333334
10527,4131.0,69455.95636998,1.1475,19.293321213883335,1,16,234.3111111111111,1.1475,27.458055555555557
10528,4154.0,5393.09249564,1.153888888888889,1.498081248788889,1,1,0.2777777777777778,1.153888888888889,1.8433333333333333
10529,4154.0,5571.52181501,1.153888888888889,1.5476449486138888,1,1,0.31777777777777777,1.153888888888889,1.883888888888889
10531,4178.0,5578.17452007,1.1605555555555556,1.5494929222416667,1,1,0.3138888888888889,1.1605555555555556,1.8830555555555555
10532,4183.0,5413.41884817,1.1619444444444444,1.5037274578250002,1,1,0.2758333333333333,1.1619444444444444,1.846111111111111
10533,4187.0,5558.67539267,1.1630555555555555,1.544076497963889,1,1,0.3075,1.1630555555555555,1.8844444444444444
10534,4191.0,5321.05235602,1.1641666666666666,1.4780700988944444,1,1,0.25333333333333335,1.1641666666666666,1.8658333333333332
10535,4192.0,4836.32809773,1.1644444444444444,1.3434244715916668,1,1,0.14444444444444443,1.1644444444444444,1.7652777777777777
10536,4195.0,4814.54624782,1.1652777777777779,1.3373739577277777,1,1,0.1388888888888889,1.1652777777777779,1.7597222222222222
10537,4221.0,58961.62827225,1.1725,16.378230075624998,1,16,196.34666666666666,1.1725,34.095
10538,4298.0,4568.12216405,1.193888888888889,1.268922823347222,1,16,0.9688888888888889,1.193888888888889,21.88388888888889
10539,4345.0,4740.27050611,1.2069444444444444,1.3167418072527777,1,16,1.4177777777777778,1.2069444444444444,21.9725
10540,4367.0,5008.84991274,1.2130555555555556,1.3913471979833334,1,1,0.1438888888888889,1.2130555555555556,1.7647222222222223
10541,4384.0,5017.17626527,1.2177777777777778,1.3936600736861111,1,1,0.14194444444444446,1.2177777777777778,1.763611111111111
10542,4384.0,5025.84991274,1.2177777777777778,1.3960694202055555,1,1,0.1438888888888889,1.2177777777777778,1.7661111111111112
10543,4384.0,5540.07329843,1.2177777777777778,1.538909249563889,1,1,0.25916666666666666,1.2177777777777778,1.9102777777777777
10544,4384.0,5522.72600349,1.2177777777777778,1.534090556525,1,1,0.25527777777777777,1.2177777777777778,1.9102777777777777
10545,4384.0,5506.61780105,1.2177777777777778,1.5296160558472223,1,1,0.25166666666666665,1.2177777777777778,1.9069444444444446
10546,4385.0,5610.0,1.2180555555555554,1.5583333333333333,5,1,0.3402777777777778,1.2180555555555554,1.5583333333333333
10548,4543.0,5585.07678883,1.2619444444444445,1.5514102191194443,1,1,0.2336111111111111,1.2619444444444445,1.9155555555555555
10549,4554.0,5716.26876091,1.265,1.5878524335861113,1,1,0.26055555555555554,1.265,2.0027777777777778
10550,4701.0,5829.81326353,1.3058333333333334,1.6193925732027776,1,1,0.25305555555555553,1.3058333333333334,1.9952777777777777
10551,4712.0,5837.09598604,1.308888888888889,1.6214155516777777,1,1,0.25222222222222224,1.308888888888889,2.0016666666666665
10552,4712.0,5833.37870855,1.308888888888889,1.6203829745972222,1,1,0.2513888888888889,1.308888888888889,2.0027777777777778
10553,4860.0,6190.78534031,1.35,1.7196625945305555,1,1,0.29833333333333334,1.35,2.0519444444444446
10555,5086.0,6156.57591623,1.4127777777777777,1.7101599767305555,1,1,0.24,1.4127777777777777,1.9955555555555555
10557,5260.0,5790.33158813,1.461111111111111,1.608425441147222,1,1,0.11888888888888889,1.461111111111111,1.878611111111111
10561,5539.0,6056.94066318,1.5386111111111112,1.6824835175500001,1,1,0.11611111111111111,1.5386111111111112,1.8797222222222223
10562,5540.0,6048.02792321,1.538888888888889,1.6800077564472222,1,1,0.11388888888888889,1.538888888888889,1.878611111111111
10563,5851.0,6062.0,1.6252777777777778,1.683888888888889,5,16,0.9377777777777778,1.6252777777777778,1.683888888888889
10564,5912.0,6793.0,1.6422222222222222,1.8869444444444445,5,1,0.24472222222222223,1.6422222222222222,1.8869444444444445
10567,6055.0,6560.54973822,1.6819444444444445,1.8223749272833334,1,1,0.11333333333333333,1.6819444444444445,1.878611111111111
10568,6196.0,6540.0,1.721111111111111,1.8166666666666667,5,16,1.528888888888889,1.721111111111111,1.8166666666666667
10569,6335.0,6763.1037037,1.7597222222222222,1.8786399176944444,3,1,0.11305555555555556,1.7597222222222222,1.8791666666666667
10571,6763.0,7054.0,1.878611111111111,1.9594444444444445,5,1,0.08083333333333333,1.878611111111111,1.9594444444444445
10572,6763.0,7308.0,1.878611111111111,2.03,5,1,0.15138888888888888,1.878611111111111,2.03
10573,6763.0,7308.0,1.878611111111111,2.03,5,1,0.15138888888888888,1.878611111111111,2.03
10574,6765.0,7004.0,1.8791666666666667,1.9455555555555555,5,1,0.06638888888888889,1.8791666666666667,1.9455555555555555
10575,6767.0,7004.0,1.8797222222222223,1.9455555555555555,5,1,0.06583333333333333,1.8797222222222223,1.9455555555555555
10576,6793.0,7063.0,1.8869444444444445,1.9619444444444445,5,1,0.075,1.8869444444444445,1.9619444444444445
10577,7004.0,7529.0,1.9455555555555555,2.091388888888889,5,1,0.14583333333333334,1.9455555555555555,2.091388888888889
10578,7004.0,7529.0,1.9455555555555555,2.091388888888889,5,1,0.14583333333333334,1.9455555555555555,2.091388888888889
10579,7054.0,7566.0,1.9594444444444445,2.1016666666666666,5,1,0.14222222222222222,1.9594444444444445,2.1016666666666666
10580,7064.0,7572.0,1.9622222222222223,2.1033333333333335,5,1,0.1411111111111111,1.9622222222222223,2.1033333333333335
10581,7148.0,7683.0,1.9855555555555555,2.1341666666666668,5,16,2.3777777777777778,1.9855555555555555,2.1341666666666668
10582,7184.0,7715.0,1.9955555555555555,2.1430555555555557,5,1,0.1475,1.9955555555555555,2.1430555555555557
10583,7184.0,7715.0,1.9955555555555555,2.1430555555555557,5,1,0.1475,1.9955555555555555,2.1430555555555557
10584,7308.0,7587.0,2.03,2.1075,5,1,0.0775,2.03,2.1075
10585,7308.0,7587.0,2.03,2.1075,5,1,0.0775,2.03,2.1075
10586,7387.0,7982.0,2.0519444444444446,2.2172222222222224,5,1,0.16527777777777777,2.0519444444444446,2.2172222222222224
10587,7529.0,8092.0,2.091388888888889,2.247777777777778,5,1,0.15638888888888888,2.091388888888889,2.247777777777778
10588,7529.0,8095.0,2.091388888888889,2.248611111111111,5,1,0.15722222222222224,2.091388888888889,2.248611111111111
10589,7566.0,8109.0,2.1016666666666666,2.2525,5,1,0.15083333333333335,2.1016666666666666,2.2525
10590,7572.0,7816.0,2.1033333333333335,2.171111111111111,5,1,0.06777777777777778,2.1033333333333335,2.171111111111111
10591,7587.0,8117.0,2.1075,2.254722222222222,5,1,0.14722222222222223,2.1075,2.254722222222222
10592,7587.0,7820.0,2.1075,2.172222222222222,5,1,0.06472222222222222,2.1075,2.172222222222222
10593,7715.0,8235.0,2.1430555555555557,2.2875,5,1,0.14444444444444443,2.1430555555555557,2.2875
10594,7715.0,8239.0,2.1430555555555557,2.288611111111111,5,1,0.14555555555555555,2.1430555555555557,2.288611111111111
10595,7816.0,8111.0,2.171111111111111,2.2530555555555556,5,1,0.08194444444444444,2.171111111111111,2.2530555555555556
10596,7820.0,8110.0,2.172222222222222,2.2527777777777778,5,1,0.08055555555555556,2.172222222222222,2.2527777777777778
10597,7982.0,8594.0,2.2172222222222224,2.3872222222222224,5,1,0.17,2.2172222222222224,2.3872222222222224
10598,8092.0,8610.0,2.247777777777778,2.3916666666666666,5,1,0.1438888888888889,2.247777777777778,2.3916666666666666
10599,8095.0,8616.0,2.248611111111111,2.3933333333333335,5,1,0.14472222222222222,2.248611111111111,2.3933333333333335
10600,8109.0,8438.0,2.2525,2.343888888888889,5,1,0.0913888888888889,2.2525,2.343888888888889
10601,8111.0,8625.0,2.2530555555555556,2.3958333333333335,5,1,0.14277777777777778,2.2530555555555556,2.3958333333333335
10602,8111.0,8438.0,2.2530555555555556,2.343888888888889,5,1,0.09083333333333334,2.2530555555555556,2.343888888888889
10603,8117.0,8438.0,2.254722222222222,2.343888888888889,5,1,0.08916666666666667,2.254722222222222,2.343888888888889
10604,8235.0,8735.0,2.2875,2.426388888888889,5,1,0.1388888888888889,2.2875,2.426388888888889
10605,8239.0,8735.0,2.288611111111111,2.426388888888889,5,1,0.13777777777777778,2.288611111111111,2.426388888888889
10606,8438.0,8864.0,2.343888888888889,2.462222222222222,5,1,0.11833333333333333,2.343888888888889,2.462222222222222
10607,8438.0,8783.0,2.343888888888889,2.439722222222222,5,1,0.09583333333333334,2.343888888888889,2.439722222222222
10608,8438.0,8782.0,2.343888888888889,2.4394444444444443,5,1,0.09555555555555556,2.343888888888889,2.4394444444444443
10609,8594.0,8882.0,2.3872222222222224,2.4672222222222224,5,1,0.08,2.3872222222222224,2.4672222222222224
10610,8610.0,9060.0,2.3916666666666666,2.5166666666666666,5,1,0.125,2.3916666666666666,2.5166666666666666
10611,8616.0,8929.0,2.3933333333333335,2.480277777777778,5,1,0.08694444444444445,2.3933333333333335,2.480277777777778
