workload,tariff_assumption,deadline_window_h_assumption,utilization_assumption,idle_power_ratio_assumption,max_response_fraction,commitment_MW,minimum_cost_CNY_scenario,outside_option_cost_CNY_scenario,opportunity_cost_CNY_scenario,marginal_cost_CNY_per_MW_event_scenario,is_measured_tariff,is_market_equilibrium,maximum_work_error
pt_mpt_7b_fast,flat,1,0.9,0.2,0.75,0.0015246496430177344,90.5666518823248,90.5666518823248,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,flat,1,0.9,0.2,1.0,0.0020328661906903124,90.5666518823248,90.5666518823248,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,flat,4,0.9,0.2,0.0,0.0,90.5666518823248,90.5666518823248,0.0,-0.0,False,False,6.661338147750939e-16
pt_mpt_7b_fast,flat,4,0.9,0.2,0.25,0.0015078567086602912,90.56665188232482,90.5666518823248,1.4210854715202004e-14,-0.0,False,False,1.887379141862766e-15
pt_mpt_7b_fast,flat,4,0.9,0.2,0.5,0.0030157134173205823,90.60751355362314,90.5666518823248,0.04086167129833029,494.9652043568191,False,False,5.551115123125783e-16
pt_mpt_7b_fast,flat,4,0.9,0.2,0.75,0.0045235701259808735,91.35385015756599,90.5666518823248,0.787198275241181,494.9652043568269,False,False,5.551115123125783e-16
pt_mpt_7b_fast,flat,4,0.9,0.2,1.0,0.006031426834641165,93.37430425640211,90.5666518823248,2.807652374077307,2123.2781789357477,False,False,4.440892098500626e-16
pt_mpt_7b_fast,flat,8,0.9,0.2,0.0,0.0,90.5666518823248,90.5666518823248,0.0,-4.628238454593342e-13,False,False,8.881784197001252e-16
pt_mpt_7b_fast,flat,8,0.9,0.2,0.25,0.0015078567086602899,90.5666518823248,90.5666518823248,0.0,8.709497947586372e-13,False,False,1.9984014443252818e-15
pt_mpt_7b_fast,flat,8,0.9,0.2,0.5,0.0030157134173205797,90.60751355362314,90.5666518823248,0.04086167129833029,494.9652043568192,False,False,6.661338147750939e-16
pt_mpt_7b_fast,flat,8,0.9,0.2,0.75,0.004523570125980869,91.35385015756599,90.5666518823248,0.787198275241181,494.9652043568345,False,False,1.2212453270876722e-15
pt_mpt_7b_fast,flat,8,0.9,0.2,1.0,0.0060314268346411595,93.37430425640206,90.5666518823248,2.80765237407725,2123.2781789357523,False,False,6.8833827526759706e-15
pt_mpt_7b_fast,event_cheap,1,0.9,0.2,0.0,0.0,102.64220546663478,102.64220546663478,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,event_cheap,1,0.9,0.2,0.25,0.0005082165476725781,102.64220546663478,102.64220546663478,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,event_cheap,1,0.9,0.2,0.5,0.0010164330953451562,102.64220546663478,102.64220546663478,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,event_cheap,1,0.9,0.2,0.75,0.0015246496430177344,102.64220546663478,102.64220546663478,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,event_cheap,1,0.9,0.2,1.0,0.0020328661906903124,102.64220546663478,102.64220546663478,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,event_cheap,4,0.9,0.2,0.0,0.0,100.51258098031434,99.27965424666495,1.2329267336493928,827.8392199955326,False,False,1.7763568394002505e-15
pt_mpt_7b_fast,event_cheap,4,0.9,0.2,0.25,0.0015078567086602912,102.01219408819875,99.27965424666495,2.732539841533807,1200.0000000000052,False,False,3.3306690738754696e-15
pt_mpt_7b_fast,event_cheap,4,0.9,0.2,0.5,0.0030157134173205823,105.07458981888442,99.27965424666495,5.794935572219472,3290.937367842285,False,False,2.1094237467877974e-15
pt_mpt_7b_fast,event_cheap,4,0.9,0.2,0.75,0.0045235701259808735,110.03685180676622,99.27965424666495,10.757197560101275,3290.937367842282,False,False,1.1102230246251565e-16
pt_mpt_7b_fast,event_cheap,4,0.9,0.2,1.0,0.006031426834641165,117.29252528545595,99.27965424666495,18.012871038791005,6221.900722084358,False,False,8.881784197001252e-16
pt_mpt_7b_fast,event_cheap,8,0.9,0.2,0.0,0.0,100.51258098031433,99.27965424666496,1.2329267336493643,827.8392199955035,False,False,1.5543122344752192e-15
pt_mpt_7b_fast,event_cheap,8,0.9,0.2,0.25,0.0015078567086602899,102.01219408819875,99.27965424666496,2.732539841533793,1199.9999999999886,False,False,2.4424906541753444e-15
pt_mpt_7b_fast,event_cheap,8,0.9,0.2,0.5,0.0030157134173205797,105.07458981888439,99.27965424666496,5.79493557221943,3290.9373678422844,False,False,1.1102230246251565e-15
pt_mpt_7b_fast,event_cheap,8,0.9,0.2,0.75,0.004523570125980869,110.0368518067662,99.27965424666496,10.757197560101233,3290.9373678422717,False,False,1.887379141862766e-15
pt_mpt_7b_fast,event_cheap,8,0.9,0.2,1.0,0.0060314268346411595,117.29252528545506,99.27965424666496,18.012871038790095,6221.900722084347,False,False,1.0957901253050295e-13
pt_mpt_7b_fast,event_expensive,1,0.9,0.2,0.0,0.0,113.20831485290601,113.20831485290601,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,event_expensive,1,0.9,0.2,0.25,0.0005082165476725781,113.20831485290601,113.20831485290601,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,event_expensive,1,0.9,0.2,0.5,0.0010164330953451562,113.20831485290601,113.20831485290601,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,event_expensive,1,0.9,0.2,0.75,0.0015246496430177344,113.20831485290601,113.20831485290601,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,event_expensive,1,0.9,0.2,1.0,0.0020328661906903124,113.20831485290601,113.20831485290601,0.0,-0.0,False,False,0.0
pt_mpt_7b_fast,event_expensive,4,0.9,0.2,0.0,0.0,98.73698929112862,98.73698929112862,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_7b_fast,event_expensive,4,0.9,0.2,0.25,0.0015078567086602912,98.73698929112862,98.73698929112862,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_7b_fast,event_expensive,4,0.9,0.2,0.5,0.0030157134173205823,98.73698929112862,98.73698929112862,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_7b_fast,event_expensive,4,0.9,0.2,0.75,0.0045235701259808735,98.73698929112862,98.73698929112862,0.0,-0.0,False,False,1.1102230246251565e-16
pt_mpt_7b_fast,event_expensive,4,0.9,0.2,1.0,0.006031426834641165,98.73698929112862,98.73698929112862,0.0,-5.337459712768311e-12,False,False,1.2212453270876722e-15
pt_mpt_7b_fast,event_expensive,8,0.9,0.2,0.0,0.0,98.73698929112864,98.73698929112864,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_7b_fast,event_expensive,8,0.9,0.2,0.25,0.0015078567086602899,98.73698929112864,98.73698929112864,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_7b_fast,event_expensive,8,0.9,0.2,0.5,0.0030157134173205797,98.73698929112864,98.73698929112864,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_7b_fast,event_expensive,8,0.9,0.2,0.75,0.004523570125980869,98.73698929112864,98.73698929112864,0.0,-0.0,False,False,3.3306690738754696e-16
pt_mpt_7b_fast,event_expensive,8,0.9,0.2,1.0,0.0060314268346411595,98.73698929112862,98.73698929112864,-1.4210854715202004e-14,1.984595470079139e-12,False,False,3.3306690738754696e-16
