source_row,start_h,end_h,mode,gpus,work_gpu_h,release_h,deadline_h
17210,59.90555555555556,59.94066317626527,1,1,0.028333333333333332,59.90555555555556,83.93388888888889
17216,60.038333333333334,60.208708551483426,1,1,0.1375,60.038333333333334,84.17583333333333
17217,60.11,93.31182761295327,1,4,107.18111111111111,60.11,110.90527777777778
17218,60.113055555555555,60.15470283110336,1,1,0.03361111111111111,60.113055555555555,84.14666666666666
17220,60.16888888888889,60.22981093659104,1,1,0.049166666666666664,60.16888888888889,84.21805555555555
17222,60.284166666666664,60.349219022687606,1,16,0.84,60.284166666666664,84.33666666666667
17223,60.35166666666667,60.397444250533255,1,1,0.036944444444444446,60.35166666666667,84.38861111111112
17224,60.39805555555556,60.50613195656389,1,16,1.3955555555555557,60.39805555555556,84.48527777777778
17225,60.401666666666664,60.487370564281555,1,8,0.5533333333333333,60.401666666666664,84.47083333333333
17226,60.41444444444444,60.45333818111305,1,1,0.03138888888888889,60.41444444444444,84.44583333333334
17229,60.43944444444445,60.48109171999224,1,1,0.03361111111111111,60.43944444444445,84.47305555555556
17230,60.45805555555555,60.529303374054685,1,16,0.92,60.45805555555555,84.52833333333334
17233,60.56194444444444,60.59636368043436,1,1,0.027777777777777776,60.56194444444444,84.58972222222222
17235,60.583888888888886,60.7040120224937,1,16,1.551111111111111,60.583888888888886,84.68083333333334
17236,60.584722222222226,60.62568111305022,1,1,0.03305555555555555,60.584722222222226,84.61777777777777
17237,60.59305555555556,60.656042757417104,1,16,0.8133333333333334,60.59305555555556,84.6438888888889
17239,60.634166666666665,60.703693523366304,1,16,0.8977777777777778,60.634166666666665,84.7
17240,60.65222222222222,60.68870661237153,1,1,0.029444444444444443,60.65222222222222,84.68166666666667
17242,60.86083333333333,60.99128223773512,1,16,1.6844444444444444,60.86083333333333,84.9661111111111
17243,60.86555555555555,60.90617025402366,1,1,0.03277777777777778,60.86555555555555,84.89833333333333
17245,60.9125,60.94898439014931,1,1,0.029444444444444443,60.9125,84.94194444444445
17246,60.970555555555556,60.98156971107233,1,1,0.008888888888888889,60.970555555555556,84.97944444444444
17248,61.07611111111111,61.088846228427386,1,1,0.010277777777777778,61.07611111111111,85.08638888888889
17251,61.14277777777778,61.760258871436875,1,1,0.49833333333333335,61.14277777777778,85.64111111111112
17252,61.1775,61.222933391506686,1,1,0.03666666666666667,61.1775,85.21416666666667
17253,61.18416666666667,61.36555604033353,1,2,0.2927777777777778,61.18416666666667,85.33055555555555
