province,technology_group,grid_lat,grid_lon,capacity_mw,unit_count,near_boundary_review_mw,assumed_pv_mw,known_pre2020_survivor_mw,unit_ids
Jiangsu,solar_pv,33.0,120.0,1419.9,201,0.0,0.0,1359.9,G100000804372;G100000804373;G100000804374;G100000804375;G100000804378;G100000804379;G100000804382;G100000804383;G100000804385;G100000804386;G100000804387;G100000804389;G100000804390;G100000804391;G100000804392;G100000804393;G100000804394;G100000804396;G100000804397;G100000804399;G100000804400;G100000804402;G100000804403;G100000804405;G100000804406;G100000804407;G100000804408;G100001012021;G100001012023;G100001012024;G100001012154;G100001012529;G100001012648;G100001012649;G100001012664;G100001012665;G100001012666;G100001012667;G100001012668;G100001012739;G100001012769;G100001012770;G100001012771;G100001012772;G100001012773;G100001012774;G100001012781;G100001012840;G100001012867;G100001012960;G100001013066;G100001013067;G100001013441;G100001013543;G100001013544;G100001013798;G100001013799;G100001013800;G100001013801;G100001013803;G100001013804;G100001013805;G100001013806;G100001013808;G100001013810;G100001013811;G100001013812;G100001013813;G100001013817;G100001013818;G100001013819;G100001013820;G100001013822;G100001013828;G100001013829;G100001013830;G100001013831;G100001013832;G100001013833;G100001013836;G100001013837;G100001013838;G100001013839;G100001013840;G100001013841;G100001013842;G100001013843;G100001013844;G100001013845;G100001013846;G100001013847;G100001013848;G100001013850;G100001013853;G100001013854;G100001013855;G100001013861;G100001013862;G100001013863;G100001013864;G100001013865;G100001013866;G100001013867;G100001013868;G100001013872;G100001013873;G100001013874;G100001013876;G100001013879;G100001013882;G100001013887;G100001013889;G100001013890;G100001013891;G100001013896;G100001013898;G100001013899;G100001013900;G100001013901;G100001013902;G100001013903;G100001013904;G100001013905;G100001013906;G100001013907;G100001013908;G100001013909;G100001013910;G100001013913;G100001013914;G100001013917;G100001013919;G100001013920;G100001013921;G100001013922;G100001013923;G100001013924;G100001013925;G100001013929;G100001013930;G100001013931;G100001013932;G100001013933;G100001013935;G100001013936;G100001013937;G100001013938;G100001013939;G100001013940;G100001013942;G100001013944;G100001013947;G100001013949;G100001013950;G100001013954;G100001013955;G100001013956;G100001013957;G100001013958;G100001013959;G100001013961;G100001013969;G100001013970;G100001013976;G100001013977;G100001013978;G100001013979;G100001013981;G100001013983;G100001013984;G100001013985;G100001013986;G100001013989;G100001013990;G100001013991;G100001013992;G100001013993;G100001013994;G100001013996;G100001013997;G100001013998;G100001014459;G100001014787;G100001015324;G100001015785;G100001015875;G100001015984;G100001016204;G100001016700;G100001016745;G100001017091;G100001017496;G100001017508;G100001017556;G100001017559;G100001017560;G100001017561;G100001017562;G100001017563;G100001017564;G100001017569
Jiangsu,solar_pv,33.0,120.75,40.0,2,0.0,0.0,40.0,G100000802024;G100000802025
Jiangsu,solar_pv,33.25,118.0,820.0,10,820.0,20.0,620.0,G100000802010;G100000802011;G100000802012;G100000802013;G100000802014;G100000802018;G100000802019;G100000802020;G100000832190;G100000832192
Jiangsu,solar_pv,33.25,118.25,300.0,3,300.0,0.0,0.0,G100000802015;G100000802016;G100000802017
Jiangsu,solar_pv,33.25,118.75,26.2,8,0.0,22.2,10.0,G100000832139;G100001013575;G100001036989;G100001036990;G100001036991;G100001036992;G100001036993;G100001036994
Jiangsu,solar_pv,33.25,119.0,20.0,1,0.0,0.0,20.0,G100000830443
Jiangsu,solar_pv,33.25,119.25,59.1,13,0.0,3.6,49.5,G100001012124;G100001012164;G100001012165;G100001012166;G100001012167;G100001012312;G100001012315;G100001016847;G100001016848;G100001016857;G100001036379;G100001036380;G100001036381
Jiangsu,solar_pv,33.25,119.5,448.0,7,0.0,10.0,378.0,G100000802028;G100000802032;G100000802033;G100000802938;G100000832146;G100000832147;G100000832189
Jiangsu,solar_pv,33.25,119.75,452.0,8,0.0,12.0,452.0,G100000802021;G100000802029;G100000802030;G100000802031;G100000804381;G100000804401;G100000832198;G100000832199
Jiangsu,solar_pv,33.25,120.0,33.8,10,0.0,30.6,3.2,G100001012566;G100001035965;G100001036340;G100001036341;G100001037069;G100001037070;G100001037071;G100001037072;G100001037073;G100001037074
Jiangsu,solar_pv,33.25,120.25,101.7,31,0.0,2.4,91.8,G100001012173;G100001013234;G100001013893;G100001013995;G100001015546;G100001016026;G100001016781;G100001016782;G100001016783;G100001016784;G100001016785;G100001016786;G100001016787;G100001016794;G100001016795;G100001016797;G100001016800;G100001016801;G100001016802;G100001016803;G100001016804;G100001016805;G100001016806;G100001016807;G100001016808;G100001016809;G100001016810;G100001016812;G100001016813;G100001016814;G100001036378
Jiangsu,solar_pv,33.25,120.5,94.7,17,0.0,16.5,67.8,G100000802822;G100001012660;G100001012661;G100001012707;G100001016788;G100001016789;G100001016790;G100001016791;G100001016792;G100001016793;G100001016798;G100001016799;G100001035968;G100001035969;G100001037100;G100001037101;G100001037102
Jiangsu,solar_pv,33.5,118.25,714.7,10,700.0,9.3,5.4,G100000832185;G100001015825;G100001015826;G100001015960;G100001037050;G100001037051;G100001037052;G100001037053;G100001037054;G100001037055
Jiangsu,solar_pv,33.5,119.0,120.7,24,0.0,10.1,110.6,G100001012613;G100001013572;G100001013573;G100001013574;G100001013576;G100001013577;G100001013578;G100001013579;G100001013580;G100001013581;G100001013582;G100001013583;G100001013584;G100001013585;G100001013586;G100001013587;G100001013588;G100001013590;G100001013592;G100001013701;G100001035954;G100001035955;G100001036718;G100001037005
Jiangsu,solar_pv,33.5,119.25,30.1,5,0.0,5.1,25.0,G100001012544;G100001012555;G100001035953;G100001036288;G100001036995
Jiangsu,solar_pv,33.5,119.75,115.6,11,0.0,12.0,114.6,G100000802931;G100000802936;G100000803870;G100000832201;G100001013880;G100001014120;G100001014121;G100001014122;G100001014123;G100001014124;G100001036376
Jiangsu,solar_pv,33.5,120.25,35.4,9,0.0,28.0,7.4,G100001016191;G100001016811;G100001035786;G100001035787;G100001035788;G100001035789;G100001035885;G100001035972;G100001037106
Jiangsu,solar_pv,33.75,118.75,35.4,14,0.0,20.7,14.700000000000001,G100001015847;G100001015848;G100001015849;G100001015850;G100001015851;G100001015852;G100001015853;G100001035963;G100001035964;G100001036336;G100001036337;G100001037056;G100001037057;G100001037058
Jiangsu,solar_pv,33.75,119.0,113.3,9,0.0,13.3,50.0,G100000813145;G100000830444;G100001012022;G100001013591;G100001035754;G100001036289;G100001036996;G100001036997;G100001036998
Jiangsu,solar_pv,33.75,119.25,36.5,8,0.0,1.8,34.7,G100001012641;G100001014548;G100001014549;G100001014550;G100001014551;G100001014552;G100001014553;G100001037004
Jiangsu,solar_pv,33.75,119.75,77.5,10,0.0,0.0,77.5,G100000803740;G100001012961;G100001012962;G100001012963;G100001012964;G100001012965;G100001012966;G100001012967;G100001012968;G100001015157
Jiangsu,solar_pv,33.75,120.25,241.1,24,0.0,20.5,120.6,G100000803616;G100000803738;G100000813164;G100000830449;G100001013132;G100001013851;G100001013897;G100001015756;G100001015757;G100001015758;G100001015759;G100001015760;G100001015761;G100001015762;G100001015763;G100001015764;G100001015765;G100001015766;G100001015767;G100001015768;G100001035970;G100001035971;G100001036377;G100001037105
Jiangsu,solar_pv,33.75,120.5,30.0,1,0.0,0.0,30.0,G100000802818
Jiangsu,solar_pv,34.0,118.0,109.8,7,0.0,46.0,109.8,G100000804377;G100000832195;G100000832196;G100000832197;G100001015946;G100001015947;G100001015948
Jiangsu,solar_pv,34.0,118.25,203.0,41,0.0,57.8,145.2,G100000802940;G100001012841;G100001015958;G100001015959;G100001015961;G100001015962;G100001015963;G100001015964;G100001015965;G100001015966;G100001015967;G100001015968;G100001015969;G100001015970;G100001015971;G100001015972;G100001015973;G100001015974;G100001015975;G100001015976;G100001015977;G100001015978;G100001015979;G100001015980;G100001015981;G100001035780;G100001035781;G100001035782;G100001035884;G100001037059;G100001037060;G100001037061;G100001037062;G100001037063;G100001037064;G100001037065;G100001037066;G100001037067;G100001037456;G100001037457;G100001037458
Jiangsu,solar_pv,34.0,118.5,25.0,1,0.0,0.0,25.0,G100000803744
Jiangsu,solar_pv,34.0,118.75,124.0,1,0.0,0.0,0.0,G100000830450
Jiangsu,solar_pv,34.0,119.25,36.6,5,0.0,10.6,30.0,G100000832187;G100001013091;G100001013834;G100001013835;G100001036290
Jiangsu,solar_pv,34.0,119.5,45.0,1,0.0,0.0,0.0,G100000813139
Jiangsu,solar_pv,34.0,119.75,41.1,9,0.0,1.1,38.5,G100001012231;G100001012232;G100001012233;G100001012234;G100001012236;G100001012237;G100001012238;G100001012240;G100001037099
Jiangsu,solar_pv,34.25,117.25,95.4,23,13.3,2.3,86.8,G100001013894;G100001013895;G100001014873;G100001016751;G100001016752;G100001016753;G100001016754;G100001016757;G100001016758;G100001016759;G100001016760;G100001016761;G100001016762;G100001016763;G100001016764;G100001016765;G100001016766;G100001016767;G100001016768;G100001016769;G100001016770;G100001036373;G100001036375
Jiangsu,solar_pv,34.25,118.0,14.1,4,0.0,0.0,12.6,G100001013246;G100001015116;G100001015117;G100001015831
Jiangsu,solar_pv,34.25,118.25,6.0,3,0.0,1.0,5.0,G100001016694;G100001016701;G100001037098
Jiangsu,solar_pv,34.25,118.75,55.3,10,0.0,21.0,24.3,G100001015817;G100001015818;G100001015819;G100001015820;G100001015821;G100001015822;G100001015823;G100001035779;G100001036335;G100001037455
Jiangsu,solar_pv,34.25,119.0,15.0,1,0.0,15.0,15.0,G100000832138
Jiangsu,solar_pv,34.25,119.25,164.2,12,0.0,3.2,63.0,G100000813140;G100001012704;G100001012705;G100001013096;G100001013097;G100001013098;G100001013099;G100001013100;G100001013101;G100001013102;G100001013625;G100001036291
Jiangsu,solar_pv,34.25,119.5,52.4,5,0.0,0.0,52.4,G100000802935;G100001016572;G100001016573;G100001016796;G100001017127
Jiangsu,solar_pv,34.25,120.0,100.0,1,0.0,0.0,100.0,G100000802027
Jiangsu,solar_pv,34.5,117.5,32.6,4,0.0,6.5,26.1,G100000802821;G100001016755;G100001036374;G100001037097
Jiangsu,solar_pv,34.5,117.75,130.0,5,0.0,0.0,100.0,G100000802022;G100000802023;G100000802836;G100000830447;G100000832176
Jiangsu,solar_pv,34.5,118.75,37.0,4,0.0,0.0,37.0,G100001012791;G100001012792;G100001012794;G100001012795
Jiangsu,solar_pv,34.5,119.25,45.9,11,0.0,1.0,44.9,G100001014556;G100001014557;G100001014559;G100001014560;G100001014561;G100001014564;G100001014565;G100001014566;G100001014567;G100001016748;G100001035755
Jiangsu,solar_pv,34.5,119.5,1159.0,4,0.0,0.0,0.0,G100000813121;G100000813138;G100000832166;G100000832168
Jiangsu,solar_pv,34.5,119.75,20.0,1,0.0,0.0,20.0,G100000804398
Jiangsu,solar_pv,34.5,120.0,100.0,1,0.0,0.0,100.0,G100000802026
Jiangsu,solar_pv,34.75,116.5,56.0,7,30.0,10.0,56.0,G100000830440;G100000832136;G100001012892;G100001012893;G100001012894;G100001012895;G100001015283
Jiangsu,solar_pv,34.75,117.0,375.7,15,0.0,0.0,112.7,G100000802932;G100000832173;G100001013943;G100001013945;G100001014193;G100001014194;G100001015055;G100001015056;G100001015057;G100001015058;G100001015059;G100001015060;G100001016771;G100001016772;G100001017621
Jiangsu,solar_pv,34.75,119.0,20.0,1,0.0,0.0,20.0,G100000803743
Jiangsu,solar_pv,34.75,119.25,146.6,12,0.0,13.600000000000001,133.0,G100000802009;G100001012618;G100001012642;G100001014554;G100001014555;G100001014558;G100001014562;G100001014563;G100001037011;G100001037013;G100001037014;G100001037015
Jiangsu,solar_pv,34.75,119.5,145.0,2,0.0,0.0,0.0,G100000832167;G100000832170
Jiangsu,solar_pv,35.0,116.75,8.0,1,0.0,8.0,8.0,G100000832191
Jiangsu,wind_offshore,31.75,121.0,602.0,2,0.0,0.0,300.0,G100000903058;G100000903060
Jiangsu,wind_offshore,32.0,122.0,300.0,1,0.0,0.0,0.0,G100001009012
Jiangsu,wind_offshore,32.0,122.25,252.0,1,0.0,0.0,0.0,G100001009008
Jiangsu,wind_offshore,32.25,121.75,552.0,2,0.0,0.0,152.0,G100000903070;G100000903079
Jiangsu,wind_offshore,32.25,122.0,252.0,1,0.0,0.0,0.0,G100001009007
Jiangsu,wind_offshore,32.5,121.0,100.0,1,0.0,0.0,100.0,G100000903067
Jiangsu,wind_offshore,32.5,121.25,427.0,4,0.0,0.0,427.0,G100000903064;G100000903065;G100000903066;G100000903068
Jiangsu,wind_offshore,32.5,121.5,400.0,2,0.0,0.0,0.0,G100000903071;G100000903082
Jiangsu,wind_offshore,32.75,121.0,502.0,2,0.0,0.0,302.0,G100000903106;G100000903107
Jiangsu,wind_offshore,32.75,121.25,504.0,3,0.0,0.0,302.0,G100000903059;G100000903069;G100000903080
Jiangsu,wind_offshore,32.75,121.5,1100.0,4,0.0,0.0,0.0,G100000903073;G100000903074;G100000903081;G100001008928
Jiangsu,wind_offshore,32.75,121.75,1450.0,4,0.0,0.0,0.0,G100000903072;G100000903075;G100000903076;G100000903077
Jiangsu,wind_offshore,32.75,122.0,300.0,1,0.0,0.0,0.0,G100000903078
Jiangsu,wind_offshore,33.0,121.25,502.0,2,0.0,0.0,200.0,G100000903105;G100000903108
Jiangsu,wind_offshore,33.25,120.75,958.0,4,0.0,0.0,803.0,G100000903093;G100000903097;G100000903098;G100000903100
Jiangsu,wind_offshore,33.25,121.25,503.0,2,0.0,0.0,200.0,G100000903090;G100000903099
Jiangsu,wind_offshore,33.25,121.5,404.0,2,0.0,0.0,0.0,G100000903095;G100000903101
Jiangsu,wind_offshore,33.5,121.0,406.0,2,0.0,0.0,302.0,G100000903089;G100000903111
Jiangsu,wind_offshore,33.5,121.25,702.0,2,0.0,0.0,0.0,G100000903110;G100000903114
Jiangsu,wind_offshore,33.5,121.5,509.0,2,0.0,0.0,0.0,G100000903091;G100000903092
Jiangsu,wind_offshore,33.75,121.0,302.0,1,0.0,0.0,0.0,G100000903109
Jiangsu,wind_offshore,34.25,120.25,1102.0,4,0.0,0.0,802.0,G100000903083;G100000903084;G100000903085;G100000903086
Jiangsu,wind_offshore,34.5,119.75,303.0,1,0.0,0.0,0.0,G100000903057
Jiangsu,wind_offshore,34.5,120.0,214.0,2,0.0,0.0,214.0,G100000903115;G100000905208
Jiangsu,wind_onshore,31.5,120.75,50.0,1,0.0,0.0,50.0,G100000905206
Jiangsu,wind_onshore,31.75,121.75,92.0,1,0.0,0.0,92.0,G100000902991
Jiangsu,wind_onshore,31.75,122.0,94.0,1,0.0,0.0,94.0,G100000902992
Jiangsu,wind_onshore,32.0,121.5,12.0,1,0.0,0.0,0.0,G100001008857
Jiangsu,wind_onshore,32.0,121.75,100.0,1,0.0,0.0,100.0,G100000902993
Jiangsu,wind_onshore,32.25,121.25,318.0,5,0.0,0.0,318.0,G100000902998;G100000902999;G100000903001;G100000903002;G100000905184
Jiangsu,wind_onshore,32.25,121.5,148.0,2,0.0,0.0,148.0,G100000902996;G100000903000
Jiangsu,wind_onshore,32.5,118.5,50.0,1,50.0,0.0,50.0,G100000905197
Jiangsu,wind_onshore,32.5,119.0,59.0,1,0.0,0.0,59.0,G100000903054
Jiangsu,wind_onshore,32.5,121.0,150.0,2,0.0,0.0,150.0,G100000902995;G100000903003
Jiangsu,wind_onshore,32.5,121.25,100.0,1,0.0,0.0,100.0,G100000902997
Jiangsu,wind_onshore,32.75,118.25,50.0,1,50.0,0.0,50.0,G100000905205
Jiangsu,wind_onshore,32.75,118.5,101.0,2,50.0,0.0,101.0,G100000905190;G100000905200
Jiangsu,wind_onshore,32.75,119.25,50.0,1,0.0,0.0,50.0,G100000905212
Jiangsu,wind_onshore,32.75,119.75,80.0,2,0.0,0.0,0.0,G100001008833;G100001008863
Jiangsu,wind_onshore,32.75,120.75,176.0,2,0.0,0.0,176.0,G100000903027;G100000903028
Jiangsu,wind_onshore,32.75,121.0,510.0,3,0.0,0.0,310.0,G100000903024;G100000903026;G100000922745
Jiangsu,wind_onshore,33.0,118.25,240.0,3,240.0,0.0,150.0,G100000902985;G100000902986;G100000905211
Jiangsu,wind_onshore,33.0,118.5,50.0,1,0.0,0.0,0.0,G100001008926
Jiangsu,wind_onshore,33.0,119.0,258.7,4,0.0,0.0,0.0,G100001008819;G100001008849;G100001008850;G100001008851
Jiangsu,wind_onshore,33.0,119.25,320.0,5,100.0,0.0,0.0,G100000902982;G100001008834;G100001008835;G100001008845;G100001008846
Jiangsu,wind_onshore,33.0,120.0,2234.0,33,0.0,0.0,872.0,G100000902976;G100000902977;G100000902987;G100000902988;G100000902989;G100000902990;G100000902994;G100000903004;G100000903005;G100000903006;G100000903009;G100000903010;G100000903011;G100000903012;G100000903016;G100000903025;G100000903031;G100000903036;G100000903037;G100000903039;G100000903040;G100000903045;G100000903046;G100000903047;G100000903048;G100000903049;G100000903050;G100000903051;G100000903052;G100000903053;G100000903055;G100000903056;G100001008909
Jiangsu,wind_onshore,33.0,120.75,100.0,1,0.0,0.0,100.0,G100000903022
Jiangsu,wind_onshore,33.25,118.0,136.5,2,136.5,0.0,0.0,G100000905189;G100001008861
Jiangsu,wind_onshore,33.25,118.25,66.0,1,0.0,0.0,66.0,G100000905192
Jiangsu,wind_onshore,33.25,119.25,100.0,1,0.0,0.0,0.0,G100001008852
Jiangsu,wind_onshore,33.25,119.5,150.0,2,0.0,0.0,0.0,G100001008859;G100001008889
Jiangsu,wind_onshore,33.25,120.5,280.0,2,0.0,0.0,280.0,G100000903018;G100000903019
Jiangsu,wind_onshore,33.25,120.75,320.0,3,0.0,0.0,270.0,G100000903017;G100000903020;G100000905183
Jiangsu,wind_onshore,33.5,119.0,50.0,1,0.0,0.0,50.0,G100000905207
Jiangsu,wind_onshore,33.5,119.5,110.0,2,0.0,0.0,0.0,G100001008912;G100001008930
Jiangsu,wind_onshore,33.5,120.25,188.0,4,0.0,0.0,188.0,G100000903035;G100000903038;G100000905185;G100000905193
Jiangsu,wind_onshore,33.5,120.5,50.0,1,0.0,0.0,50.0,G100000905198
Jiangsu,wind_onshore,33.75,118.75,33.0,1,0.0,0.0,33.0,G100000905182
Jiangsu,wind_onshore,33.75,119.0,264.5,4,0.0,0.0,0.0,G100000902978;G100000902979;G100000902980;G100000902981
Jiangsu,wind_onshore,33.75,119.25,235.0,3,0.0,0.0,0.0,G100001008788;G100001008789;G100001008790
Jiangsu,wind_onshore,33.75,120.25,347.0,4,0.0,0.0,298.0,G100000903032;G100000903033;G100000903034;G100001008929
Jiangsu,wind_onshore,34.0,117.75,36.0,1,0.0,0.0,36.0,G100000905196
Jiangsu,wind_onshore,34.0,118.0,85.0,1,0.0,0.0,0.0,G100000905180
Jiangsu,wind_onshore,34.0,119.25,44.0,1,0.0,0.0,0.0,G100000905188
Jiangsu,wind_onshore,34.0,119.5,96.0,2,0.0,0.0,0.0,G100000902983;G100000902984
Jiangsu,wind_onshore,34.0,120.5,200.0,1,0.0,0.0,200.0,G100000903030
Jiangsu,wind_onshore,34.25,119.5,50.0,1,0.0,0.0,0.0,G100001008931
Jiangsu,wind_onshore,34.25,119.75,201.0,1,0.0,0.0,201.0,G100000903041
Jiangsu,wind_onshore,34.25,120.0,299.0,4,0.0,0.0,299.0,G100000903042;G100000903043;G100000903044;G100000905202
Jiangsu,wind_onshore,34.25,120.25,235.0,4,0.0,0.0,235.0,G100000903007;G100000903014;G100000903015;G100000905199
Jiangsu,wind_onshore,34.5,117.25,98.0,2,0.0,0.0,98.0,G100000905213;G100000905214
Jiangsu,wind_onshore,34.5,117.5,74.0,1,0.0,0.0,74.0,G100000905216
Jiangsu,wind_onshore,34.5,118.25,50.0,1,0.0,0.0,0.0,G100000905181
Jiangsu,wind_onshore,34.5,118.5,50.0,1,0.0,0.0,50.0,G100000905203
Jiangsu,wind_onshore,34.5,119.5,167.5,3,0.0,0.0,0.0,G100000905187;G100001008854;G100001008906
Jiangsu,wind_onshore,34.5,119.75,40.0,1,0.0,0.0,0.0,G100000905186
Jiangsu,wind_onshore,34.75,118.5,98.0,2,48.0,0.0,98.0,G100000905204;G100001008768
